"meterID","date","use","temp"
"A",2016-09-06T15:00:00Z,0.07,77.69
"A",2016-09-06T16:00:00Z,NA,75.17
"A",2016-09-06T17:00:00Z,0.06,74.26
"A",2016-09-06T18:00:00Z,0.11,71.14
"A",2016-09-06T19:00:00Z,0.56,69.35
"A",2016-09-06T20:00:00Z,0.68,66.69
"A",2016-09-06T21:00:00Z,0.68,66.09
"A",2016-09-06T22:00:00Z,0.68,65.14
"A",2016-09-06T23:00:00Z,0.68,64.85
"A",2016-09-07T00:00:00Z,0.68,63.58
"A",2016-09-07T01:00:00Z,0.68,63.19
"A",2016-09-07T02:00:00Z,0.68,61.67
"A",2016-09-07T03:00:00Z,0.68,61.86
"A",2016-09-07T04:00:00Z,0.68,61.61
"A",2016-09-07T05:00:00Z,0.68,62.33
"A",2016-09-07T06:00:00Z,0.56,62.53
"A",2016-09-07T07:00:00Z,0.17,63.26
"A",2016-09-07T08:00:00Z,NA,66.88
"A",2016-09-07T09:00:00Z,0.12,67.71
"A",2016-09-07T10:00:00Z,0.13,72.23
"A",2016-09-07T11:00:00Z,NA,75.95
"A",2016-09-07T12:00:00Z,0.09,78.08
"A",2016-09-07T13:00:00Z,0.07,78.54
"A",2016-09-07T14:00:00Z,0.07,78.33
"A",2016-09-07T15:00:00Z,0.09,77.93
"A",2016-09-07T16:00:00Z,0.07,76.5
"A",2016-09-07T17:00:00Z,0.06,70.98
"A",2016-09-07T18:00:00Z,0.11,69.33
"A",2016-09-07T19:00:00Z,0.59,66.29
"A",2016-09-07T20:00:00Z,0.68,67.42
"A",2016-09-07T21:00:00Z,0.69,65.83
"A",2016-09-07T22:00:00Z,0.69,66.06
"A",2016-09-07T23:00:00Z,0.68,65.83
"A",2016-09-08T00:00:00Z,0.68,66.06
"A",2016-09-08T01:00:00Z,0.68,66.29
"A",2016-09-08T02:00:00Z,0.68,65.83
"A",2016-09-08T03:00:00Z,NA,65.83
"A",2016-09-08T04:00:00Z,0.68,65.83
"A",2016-09-08T05:00:00Z,0.68,65.83
"A",2016-09-08T06:00:00Z,0.56,66.29
"A",2016-09-08T07:00:00Z,0.18,66.94
"A",2016-09-08T08:00:00Z,0.07,68.95
"A",2016-09-08T09:00:00Z,0.07,71.51
"A",2016-09-08T10:00:00Z,0.11,74.76
"A",2016-09-08T11:00:00Z,0.07,76.48
"A",2016-09-08T12:00:00Z,0.08,77.95
"A",2016-09-08T13:00:00Z,0.07,78.94
"A",2016-09-08T14:00:00Z,NA,77.02
"A",2016-09-08T15:00:00Z,0.07,76.42
"A",2016-09-08T16:00:00Z,0.07,75.17
"A",2016-09-08T17:00:00Z,0.06,72.19
"A",2016-09-08T18:00:00Z,0.11,68.99
"A",2016-09-08T19:00:00Z,NA,66.69
"A",2016-09-08T20:00:00Z,0.68,65.45
"A",2016-09-08T21:00:00Z,0.68,65.15
"A",2016-09-08T22:00:00Z,0.69,65.95
"A",2016-09-08T23:00:00Z,0.68,66.15
"A",2016-09-09T00:00:00Z,0.68,66.55
"A",2016-09-09T01:00:00Z,NA,66.94
"A",2016-09-09T02:00:00Z,NA,66.68
"A",2016-09-09T03:00:00Z,0.68,66.29
"A",2016-09-09T04:00:00Z,0.68,66.29
"A",2016-09-09T05:00:00Z,NA,65.23
"A",2016-09-09T06:00:00Z,0.52,65.23
"A",2016-09-09T07:00:00Z,0.11,65.59
"A",2016-09-09T08:00:00Z,0.06,68.47
"A",2016-09-09T09:00:00Z,0.08,73.37
"A",2016-09-09T10:00:00Z,0.07,77.09
"A",2016-09-09T11:00:00Z,NA,78.96
"A",2016-09-09T12:00:00Z,0.07,80.86
"A",2016-09-09T13:00:00Z,0.06,80.72
"A",2016-09-09T14:00:00Z,0.06,80
"A",2016-09-09T15:00:00Z,0.06,78.68
"A",2016-09-09T16:00:00Z,0.06,77.23
"A",2016-09-09T17:00:00Z,0.06,74.5
"A",2016-09-09T18:00:00Z,0.11,70.06
"A",2016-09-09T19:00:00Z,0.6,68.39
"A",2016-09-09T20:00:00Z,0.69,66.94
"A",2016-09-09T21:00:00Z,0.68,66.09
"A",2016-09-09T22:00:00Z,0.69,65.02
"A",2016-09-09T23:00:00Z,0.68,65.02
"A",2016-09-10T00:00:00Z,0.68,64.3
"A",2016-09-10T01:00:00Z,0.68,63.31
"A",2016-09-10T02:00:00Z,0.68,63.14
"A",2016-09-10T03:00:00Z,0.68,62.52
"A",2016-09-10T04:00:00Z,0.68,62.33
"A",2016-09-10T05:00:00Z,0.68,62.64
"A",2016-09-10T06:00:00Z,0.54,62.78
"A",2016-09-10T07:00:00Z,0.11,62.95
"A",2016-09-10T08:00:00Z,0.05,66.2
"A",2016-09-10T09:00:00Z,0.05,71.73
"A",2016-09-10T10:00:00Z,0.05,78.21
"A",2016-09-10T11:00:00Z,0.05,80.94
"A",2016-09-10T12:00:00Z,0.05,81.92
"A",2016-09-10T13:00:00Z,0.05,81.2
"A",2016-09-10T14:00:00Z,0.05,79.79
"A",2016-09-10T15:00:00Z,0.05,78.55
"A",2016-09-10T16:00:00Z,0.05,77.02
"A",2016-09-10T17:00:00Z,0.06,75.77
"A",2016-09-10T18:00:00Z,0.12,72.19
"A",2016-09-10T19:00:00Z,0.59,69.21
"A",2016-09-10T20:00:00Z,0.68,68.53
"A",2016-09-10T21:00:00Z,0.68,66.33
"A",2016-09-10T22:00:00Z,0.68,65.83
"A",2016-09-10T23:00:00Z,0.68,65.48
"A",2016-09-11T00:00:00Z,0.68,65.28
"A",2016-09-11T01:00:00Z,0.68,65.07
"A",2016-09-11T02:00:00Z,0.67,65.07
"A",2016-09-11T03:00:00Z,0.68,65.28
"A",2016-09-11T04:00:00Z,0.68,65.48
"A",2016-09-11T05:00:00Z,0.68,64.76
"A",2016-09-11T06:00:00Z,0.55,64.76
"A",2016-09-11T07:00:00Z,0.15,65.52
"A",2016-09-11T08:00:00Z,0.05,66.99
"A",2016-09-11T09:00:00Z,0.05,70.27
"A",2016-09-11T10:00:00Z,0.05,76.16
"A",2016-09-11T11:00:00Z,0.05,78.68
"A",2016-09-11T12:00:00Z,0.05,79.75
"A",2016-09-11T13:00:00Z,0.05,81.2
"A",2016-09-11T14:00:00Z,NA,80.6
"A",2016-09-11T15:00:00Z,0.05,79.15
"A",2016-09-11T16:00:00Z,0.05,75.91
"A",2016-09-11T17:00:00Z,NA,71.59
"A",2016-09-11T18:00:00Z,0.13,69.77
"A",2016-09-11T19:00:00Z,0.61,65.69
"A",2016-09-11T20:00:00Z,0.68,67.59
"A",2016-09-11T21:00:00Z,NA,65.23
"A",2016-09-11T22:00:00Z,0.68,65.69
"A",2016-09-11T23:00:00Z,0.68,65.64
"A",2016-09-12T00:00:00Z,NA,65.69
"A",2016-09-12T01:00:00Z,0.68,65.02
"A",2016-09-12T02:00:00Z,0.68,64.63
"A",2016-09-12T03:00:00Z,0.68,64.63
"A",2016-09-12T04:00:00Z,0.68,64.37
"A",2016-09-12T05:00:00Z,0.68,64.5
"A",2016-09-12T06:00:00Z,0.55,64.37
"A",2016-09-12T07:00:00Z,0.16,64.37
"A",2016-09-12T08:00:00Z,NA,65.83
"A",2016-09-12T09:00:00Z,0.08,67.97
"A",2016-09-12T10:00:00Z,0.08,70.48
"A",2016-09-12T11:00:00Z,0.07,73.04
"A",2016-09-12T12:00:00Z,NA,73.9
"A",2016-09-12T13:00:00Z,0.07,73.25
"A",2016-09-12T14:00:00Z,0.07,70.94
"A",2016-09-12T15:00:00Z,0.07,69.59
"A",2016-09-12T16:00:00Z,0.06,68.48
"A",2016-09-12T17:00:00Z,NA,66.29
"A",2016-09-12T18:00:00Z,0.18,65.23
"A",2016-09-12T19:00:00Z,0.64,67.51
"A",2016-09-12T20:00:00Z,0.69,64.37
"A",2016-09-12T21:00:00Z,0.68,64.37
"A",2016-09-12T22:00:00Z,0.68,64.33
"A",2016-09-12T23:00:00Z,0.68,64.45
"A",2016-09-13T00:00:00Z,0.68,64.31
"A",2016-09-13T01:00:00Z,0.68,64.07
"A",2016-09-13T02:00:00Z,0.68,63.91
"A",2016-09-13T03:00:00Z,0.68,63.71
"A",2016-09-13T04:00:00Z,NA,63.71
"A",2016-09-13T05:00:00Z,0.68,63.51
"A",2016-09-13T06:00:00Z,0.63,63.71
"A",2016-09-13T07:00:00Z,NA,64.37
"A",2016-09-13T08:00:00Z,0.11,64.68
"A",2016-09-13T09:00:00Z,NA,65.02
"A",2016-09-13T10:00:00Z,NA,66.33
"A",2016-09-13T11:00:00Z,0.07,68.63
"A",2016-09-13T12:00:00Z,0.07,69.79
"A",2016-09-13T13:00:00Z,0.06,70.39
"A",2016-09-13T14:00:00Z,0.06,71.59
"A",2016-09-13T15:00:00Z,0.06,71.45
"A",2016-09-13T16:00:00Z,0.06,75.05
"A",2016-09-13T17:00:00Z,0.07,72.94
"A",2016-09-13T18:00:00Z,0.13,65.02
"A",2016-09-13T19:00:00Z,NA,63.91
"A",2016-09-13T20:00:00Z,0.69,63.31
"A",2016-09-13T21:00:00Z,0.69,62.71
"A",2016-09-13T22:00:00Z,0.68,61.65
"A",2016-09-13T23:00:00Z,0.68,61.19
"A",2016-09-14T00:00:00Z,0.68,61.01
"A",2016-09-14T01:00:00Z,0.68,61.64
"A",2016-09-14T02:00:00Z,0.69,60.69
"A",2016-09-14T03:00:00Z,NA,60.32
"A",2016-09-14T04:00:00Z,0.68,59.51
"A",2016-09-14T05:00:00Z,0.68,57.96
"A",2016-09-14T06:00:00Z,NA,58.11
"A",2016-09-14T07:00:00Z,0.1,63.31
"A",2016-09-14T08:00:00Z,0.06,68.24
"A",2016-09-14T09:00:00Z,0.07,69.71
"A",2016-09-14T10:00:00Z,0.08,72.44
"A",2016-09-14T11:00:00Z,0.08,74.96
"A",2016-09-14T12:00:00Z,0.07,75.77
"A",2016-09-14T13:00:00Z,0.07,75.77
"A",2016-09-14T14:00:00Z,0.07,75.35
"A",2016-09-14T15:00:00Z,0.07,74.5
"A",2016-09-14T16:00:00Z,0.07,72.44
"A",2016-09-14T17:00:00Z,0.07,69.67
"A",2016-09-14T18:00:00Z,NA,66.43
"A",2016-09-14T19:00:00Z,0.65,63.91
"A",2016-09-14T20:00:00Z,0.68,63.31
"A",2016-09-14T21:00:00Z,0.69,62.93
"A",2016-09-14T22:00:00Z,0.68,61.65
"A",2016-09-14T23:00:00Z,0.68,61.06
"A",2016-09-15T00:00:00Z,0.68,59.34
"A",2016-09-15T01:00:00Z,0.68,58.87
"A",2016-09-15T02:00:00Z,0.68,57.41
"A",2016-09-15T03:00:00Z,0.68,56.29
"A",2016-09-15T04:00:00Z,0.68,55.25
"A",2016-09-15T05:00:00Z,0.68,53.52
"A",2016-09-15T06:00:00Z,0.49,54.18
"A",2016-09-15T07:00:00Z,0.11,59.59
"A",2016-09-15T08:00:00Z,0.06,65.14
"A",2016-09-15T09:00:00Z,0.12,71.71
"A",2016-09-15T10:00:00Z,0.08,77.14
"A",2016-09-15T11:00:00Z,0.07,78.96
"A",2016-09-15T12:00:00Z,0.07,77.14
"A",2016-09-15T13:00:00Z,0.06,78.81
"A",2016-09-15T14:00:00Z,NA,77.95
"A",2016-09-15T15:00:00Z,0.06,75.77
"A",2016-09-15T16:00:00Z,0.06,74.33
"A",2016-09-15T17:00:00Z,NA,71.13
"A",2016-09-15T18:00:00Z,0.14,67.29
"A",2016-09-15T19:00:00Z,0.66,64.17
"A",2016-09-15T20:00:00Z,0.69,63.06
"A",2016-09-15T21:00:00Z,0.69,62.51
"A",2016-09-15T22:00:00Z,0.68,61.39
"A",2016-09-15T23:00:00Z,0.68,60.61
"A",2016-09-16T00:00:00Z,0.69,58.67
"A",2016-09-16T01:00:00Z,0.68,57.61
"A",2016-09-16T02:00:00Z,NA,56.49
"A",2016-09-16T03:00:00Z,0.69,56.67
"A",2016-09-16T04:00:00Z,0.69,56.36
"A",2016-09-16T05:00:00Z,0.69,56.48
"A",2016-09-16T06:00:00Z,0.48,56.59
"A",2016-09-16T07:00:00Z,0.12,58.93
"A",2016-09-16T08:00:00Z,0.06,62.72
"A",2016-09-16T09:00:00Z,0.07,67.92
"A",2016-09-16T10:00:00Z,0.07,73.5
"A",2016-09-16T11:00:00Z,0.07,76.79
"A",2016-09-16T12:00:00Z,0.07,77.62
"A",2016-09-16T13:00:00Z,0.06,76.85
"A",2016-09-16T14:00:00Z,0.06,78.78
"A",2016-09-16T15:00:00Z,0.06,76.37
"A",2016-09-16T16:00:00Z,NA,75.17
"A",2016-09-16T17:00:00Z,0.08,72.79
"A",2016-09-16T18:00:00Z,0.2,69.21
"A",2016-09-16T19:00:00Z,0.67,65.83
"A",2016-09-16T20:00:00Z,NA,66.49
"A",2016-09-16T21:00:00Z,0.69,63.31
"A",2016-09-16T22:00:00Z,0.69,63.31
"A",2016-09-16T23:00:00Z,0.68,62.31
"A",2016-09-17T00:00:00Z,0.68,61.26
"A",2016-09-17T01:00:00Z,0.68,60.61
"A",2016-09-17T02:00:00Z,0.68,58.74
"A",2016-09-17T03:00:00Z,NA,59.17
"A",2016-09-17T04:00:00Z,0.68,58.97
"A",2016-09-17T05:00:00Z,0.68,60.05
"A",2016-09-17T06:00:00Z,0.49,59.42
"A",2016-09-17T07:00:00Z,0.12,60.05
"A",2016-09-17T08:00:00Z,0.05,62.2
"A",2016-09-17T09:00:00Z,0.05,65.95
"A",2016-09-17T10:00:00Z,0.05,72.26
"A",2016-09-17T11:00:00Z,0.05,77.27
"A",2016-09-17T12:00:00Z,0.06,79.79
"A",2016-09-17T13:00:00Z,0.05,78.68
"A",2016-09-17T14:00:00Z,0.05,77.83
"A",2016-09-17T15:00:00Z,0.05,78.55
"A",2016-09-17T16:00:00Z,0.05,75.77
"A",2016-09-17T17:00:00Z,0.07,73.39
"A",2016-09-17T18:00:00Z,0.21,68.99
"A",2016-09-17T19:00:00Z,0.68,67.63
"A",2016-09-17T20:00:00Z,0.69,65.45
"A",2016-09-17T21:00:00Z,NA,64.63
"A",2016-09-17T22:00:00Z,0.68,64.17
"A",2016-09-17T23:00:00Z,0.69,63.77
"A",2016-09-18T00:00:00Z,0.68,62.05
"A",2016-09-18T01:00:00Z,0.69,61.06
"A",2016-09-18T02:00:00Z,0.68,59.54
"A",2016-09-18T03:00:00Z,0.68,59.81
"A",2016-09-18T04:00:00Z,0.68,58.67
"A",2016-09-18T05:00:00Z,0.69,58.14
"A",2016-09-18T06:00:00Z,0.44,57.8
"A",2016-09-18T07:00:00Z,0.09,62.49
"A",2016-09-18T08:00:00Z,0.05,67.4
"A",2016-09-18T09:00:00Z,NA,74.5
"A",2016-09-18T10:00:00Z,0.05,80.87
"A",2016-09-18T11:00:00Z,0.05,82.49
"A",2016-09-18T12:00:00Z,0.05,81.54
"A",2016-09-18T13:00:00Z,0.05,82.06
"A",2016-09-18T14:00:00Z,0.05,82.26
"A",2016-09-18T15:00:00Z,NA,81.2
"A",2016-09-18T16:00:00Z,0.05,81.21
"A",2016-09-18T17:00:00Z,0.07,78.9
"A",2016-09-18T18:00:00Z,0.21,74.25
"A",2016-09-18T19:00:00Z,0.68,71.61
"A",2016-09-18T20:00:00Z,NA,68.32
"A",2016-09-18T21:00:00Z,0.69,68.55
"A",2016-09-18T22:00:00Z,0.68,67.95
"A",2016-09-18T23:00:00Z,0.68,67.03
"A",2016-09-19T00:00:00Z,0.68,65.57
"A",2016-09-19T01:00:00Z,0.68,65.85
"A",2016-09-19T02:00:00Z,0.68,65.83
"A",2016-09-19T03:00:00Z,0.66,66.21
"A",2016-09-19T04:00:00Z,0.67,66.5
"A",2016-09-19T05:00:00Z,0.67,66.17
"A",2016-09-19T06:00:00Z,0.44,67.66
"A",2016-09-19T07:00:00Z,0.1,72.08
"A",2016-09-19T08:00:00Z,0.07,76.74
"A",2016-09-19T09:00:00Z,0.07,80.97
"A",2016-09-19T10:00:00Z,0.07,83.71
"A",2016-09-19T11:00:00Z,0.08,83.8
"A",2016-09-19T12:00:00Z,0.08,86.14
"A",2016-09-19T13:00:00Z,0.07,78.92
"A",2016-09-19T14:00:00Z,NA,76.14
"A",2016-09-19T15:00:00Z,0.07,72.91
"A",2016-09-19T16:00:00Z,0.07,73.38
"A",2016-09-19T17:00:00Z,0.07,77.8
"A",2016-09-19T18:00:00Z,0.22,75.77
"A",2016-09-19T19:00:00Z,0.67,74.83
"A",2016-09-19T20:00:00Z,0.68,74.36
"A",2016-09-19T21:00:00Z,NA,77.71
"A",2016-09-19T22:00:00Z,0.66,78.37
"A",2016-09-19T23:00:00Z,0.66,78.32
"A",2016-09-20T00:00:00Z,0.67,77.33
"A",2016-09-20T01:00:00Z,0.67,75.74
"A",2016-09-20T02:00:00Z,0.68,75.54
"A",2016-09-20T03:00:00Z,0.69,76.26
"A",2016-09-20T04:00:00Z,0.69,74.08
"A",2016-09-20T05:00:00Z,0.69,74.29
"A",2016-09-20T06:00:00Z,0.62,72.78
"A",2016-09-20T07:00:00Z,0.27,74.35
"A",2016-09-20T08:00:00Z,0.16,74.75
"A",2016-09-20T09:00:00Z,0.1,76.15
"A",2016-09-20T10:00:00Z,0.08,75.23
"A",2016-09-20T11:00:00Z,0.08,73.38
"A",2016-09-20T12:00:00Z,0.07,73.77
"A",2016-09-20T13:00:00Z,0.07,73.77
"A",2016-09-20T14:00:00Z,0.07,75
"A",2016-09-20T15:00:00Z,0.08,74.88
"A",2016-09-20T16:00:00Z,0.07,77.92
"A",2016-09-20T17:00:00Z,0.1,74.29
"A",2016-09-20T18:00:00Z,NA,72.9
"A",2016-09-20T19:00:00Z,0.67,71.72
"A",2016-09-20T20:00:00Z,0.67,70.97
"A",2016-09-20T21:00:00Z,0.67,70.05
"A",2016-09-20T22:00:00Z,0.67,69.93
"A",2016-09-20T23:00:00Z,0.66,71.45
"A",2016-09-21T00:00:00Z,0.67,71.45
"A",2016-09-21T01:00:00Z,0.67,71.05
"A",2016-09-21T02:00:00Z,0.67,71.84
"A",2016-09-21T03:00:00Z,0.67,71.84
"A",2016-09-21T04:00:00Z,NA,71.49
"A",2016-09-21T05:00:00Z,0.67,71.23
"A",2016-09-21T06:00:00Z,0.54,71.09
"A",2016-09-21T07:00:00Z,0.16,70.11
"A",2016-09-21T08:00:00Z,0.07,71.6
"A",2016-09-21T09:00:00Z,0.07,74.74
"A",2016-09-21T10:00:00Z,0.07,80.27
"A",2016-09-21T11:00:00Z,0.06,79.49
"A",2016-09-21T12:00:00Z,0.07,76.63
"A",2016-09-21T13:00:00Z,0.07,76.63
"A",2016-09-21T14:00:00Z,0.08,76.94
"A",2016-09-21T15:00:00Z,0.07,76.54
"A",2016-09-21T16:00:00Z,0.06,75.48
"A",2016-09-21T17:00:00Z,0.07,74
"A",2016-09-21T18:00:00Z,0.29,71.85
"A",2016-09-21T19:00:00Z,0.68,70.52
"A",2016-09-21T20:00:00Z,0.68,70.8
"A",2016-09-21T21:00:00Z,0.69,70.17
"A",2016-09-21T22:00:00Z,0.68,68.89
"A",2016-09-21T23:00:00Z,0.68,68.09
"A",2016-09-22T00:00:00Z,0.68,67.53
"A",2016-09-22T01:00:00Z,0.68,66.58
"A",2016-09-22T02:00:00Z,0.68,66.61
"A",2016-09-22T03:00:00Z,0.68,66.55
"A",2016-09-22T04:00:00Z,0.68,66.24
"A",2016-09-22T05:00:00Z,0.68,64.55
"A",2016-09-22T06:00:00Z,0.53,65.02
"A",2016-09-22T07:00:00Z,0.16,65.02
"A",2016-09-22T08:00:00Z,0.08,66.05
"A",2016-09-22T09:00:00Z,NA,66.94
"A",2016-09-22T10:00:00Z,0.07,68.6
"A",2016-09-22T11:00:00Z,0.06,70.93
"A",2016-09-22T12:00:00Z,0.07,71.38
"A",2016-09-22T13:00:00Z,0.06,73.1
"A",2016-09-22T14:00:00Z,0.07,76.53
"A",2016-09-22T15:00:00Z,0.07,71.35
"A",2016-09-22T16:00:00Z,0.06,70.09
"A",2016-09-22T17:00:00Z,0.06,71.54
"A",2016-09-22T18:00:00Z,0.25,69.52
"A",2016-09-22T19:00:00Z,0.68,67.77
"A",2016-09-22T20:00:00Z,NA,65.89
"A",2016-09-22T21:00:00Z,0.69,62.21
"A",2016-09-22T22:00:00Z,NA,61.14
"A",2016-09-22T23:00:00Z,0.68,61.13
"A",2016-09-23T00:00:00Z,0.69,60.32
"A",2016-09-23T01:00:00Z,NA,59.43
"A",2016-09-23T02:00:00Z,NA,58.34
"A",2016-09-23T03:00:00Z,0.7,57.74
"A",2016-09-23T04:00:00Z,0.7,58.47
"A",2016-09-23T05:00:00Z,NA,57.25
"A",2016-09-23T06:00:00Z,0.48,57.29
"A",2016-09-23T07:00:00Z,0.1,59.93
"A",2016-09-23T08:00:00Z,0.06,66.07
"A",2016-09-23T09:00:00Z,0.07,67.88
"A",2016-09-23T10:00:00Z,0.06,72.44
"A",2016-09-23T11:00:00Z,0.06,75.22
"A",2016-09-23T12:00:00Z,0.06,76.76
"A",2016-09-23T13:00:00Z,NA,75.77
"A",2016-09-23T14:00:00Z,0.05,76.42
"A",2016-09-23T15:00:00Z,0.05,75.17
"A",2016-09-23T16:00:00Z,NA,74.36
"A",2016-09-23T17:00:00Z,0.07,72.23
"A",2016-09-23T18:00:00Z,0.26,68.6
"A",2016-09-23T19:00:00Z,0.67,69.22
"A",2016-09-23T20:00:00Z,0.67,68.65
"A",2016-09-23T21:00:00Z,NA,65.23
"A",2016-09-23T22:00:00Z,0.67,63.97
"A",2016-09-23T23:00:00Z,0.67,62.11
"A",2016-09-24T00:00:00Z,0.67,61.23
"A",2016-09-24T01:00:00Z,0.67,59.13
"A",2016-09-24T02:00:00Z,0.66,59.78
"A",2016-09-24T03:00:00Z,0.66,60.04
"A",2016-09-24T04:00:00Z,0.66,59.12
"A",2016-09-24T05:00:00Z,0.67,57.6
"A",2016-09-24T06:00:00Z,0.45,58.33
"A",2016-09-24T07:00:00Z,0.09,63.47
"A",2016-09-24T08:00:00Z,0.05,70.76
"A",2016-09-24T09:00:00Z,0.05,78.23
"A",2016-09-24T10:00:00Z,0.05,84.68
"A",2016-09-24T11:00:00Z,0.05,88.01
"A",2016-09-24T12:00:00Z,0.05,88.86
"A",2016-09-24T13:00:00Z,0.05,89.59
"A",2016-09-24T14:00:00Z,0.05,88.87
"A",2016-09-24T15:00:00Z,0.05,83.09
"A",2016-09-24T16:00:00Z,0.05,83.25
"A",2016-09-24T17:00:00Z,0.06,80.59
"A",2016-09-24T18:00:00Z,0.27,76.76
"A",2016-09-24T19:00:00Z,0.67,72.92
"A",2016-09-24T20:00:00Z,0.67,71.59
"A",2016-09-24T21:00:00Z,0.68,70.59
"A",2016-09-24T22:00:00Z,0.68,65.44
"A",2016-09-24T23:00:00Z,0.68,66.34
"A",2016-09-25T00:00:00Z,0.68,64.42
"A",2016-09-25T01:00:00Z,0.68,63.65
"A",2016-09-25T02:00:00Z,0.68,61.71
"A",2016-09-25T03:00:00Z,0.68,62.29
"A",2016-09-25T04:00:00Z,0.68,60.91
"A",2016-09-25T05:00:00Z,0.68,59.85
"A",2016-09-25T06:00:00Z,0.46,61.16
"A",2016-09-25T07:00:00Z,0.09,66.19
"A",2016-09-25T08:00:00Z,0.05,75.32
"A",2016-09-25T09:00:00Z,0.05,84.55
"A",2016-09-25T10:00:00Z,0.05,91.17
"A",2016-09-25T11:00:00Z,0.05,93.82
"A",2016-09-25T12:00:00Z,0.05,95.35
"A",2016-09-25T13:00:00Z,0.05,96.33
"A",2016-09-25T14:00:00Z,0.05,90.31
"A",2016-09-25T15:00:00Z,NA,92.96
"A",2016-09-25T16:00:00Z,0.05,90.83
"A",2016-09-25T17:00:00Z,0.06,84.72
"A",2016-09-25T18:00:00Z,0.28,83.62
"A",2016-09-25T19:00:00Z,0.66,79.15
"A",2016-09-25T20:00:00Z,0.66,79.04
"A",2016-09-25T21:00:00Z,0.66,73.85
"A",2016-09-25T22:00:00Z,0.67,72.34
"A",2016-09-25T23:00:00Z,0.67,69.38
"A",2016-09-26T00:00:00Z,NA,70.29
"A",2016-09-26T01:00:00Z,0.66,68.84
"A",2016-09-26T02:00:00Z,0.66,69.03
"A",2016-09-26T03:00:00Z,0.66,68.19
"A",2016-09-26T04:00:00Z,0.66,70.68
"A",2016-09-26T05:00:00Z,0.66,68.43
"A",2016-09-26T06:00:00Z,0.46,69.3
"A",2016-09-26T07:00:00Z,0.12,73.47
"A",2016-09-26T08:00:00Z,0.07,79.4
"A",2016-09-26T09:00:00Z,0.06,86.78
"A",2016-09-26T10:00:00Z,0.07,91.34
"A",2016-09-26T11:00:00Z,0.08,98.45
"A",2016-09-26T12:00:00Z,0.08,96.91
"A",2016-09-26T13:00:00Z,0.07,98.84
"A",2016-09-26T14:00:00Z,0.07,94.14
"A",2016-09-26T15:00:00Z,0.07,98.37
"A",2016-09-26T16:00:00Z,0.06,96.79
"A",2016-09-26T17:00:00Z,0.06,95.26
"A",2016-09-26T18:00:00Z,0.25,87.56
"A",2016-09-26T19:00:00Z,0.66,83.89
"A",2016-09-26T20:00:00Z,0.66,81.58
"A",2016-09-26T21:00:00Z,0.66,84.94
"A",2016-09-26T22:00:00Z,0.66,84.53
"A",2016-09-26T23:00:00Z,0.66,83.28
"A",2016-09-27T00:00:00Z,0.66,83.02
"A",2016-09-27T01:00:00Z,0.65,82.88
"A",2016-09-27T02:00:00Z,0.66,82.42
"A",2016-09-27T03:00:00Z,0.65,81.97
"A",2016-09-27T04:00:00Z,0.66,79.18
"A",2016-09-27T05:00:00Z,0.66,78.98
"A",2016-09-27T06:00:00Z,0.51,77.52
"A",2016-09-27T07:00:00Z,0.16,81.35
"A",2016-09-27T08:00:00Z,NA,84.54
"A",2016-09-27T09:00:00Z,0.06,88.98
"A",2016-09-27T10:00:00Z,0.07,91.64
"A",2016-09-27T11:00:00Z,0.06,94.07
"A",2016-09-27T12:00:00Z,0.07,91.11
"A",2016-09-27T13:00:00Z,0.07,92.5
"A",2016-09-27T14:00:00Z,0.06,88.99
"A",2016-09-27T15:00:00Z,0.07,87.66
"A",2016-09-27T16:00:00Z,NA,83.69
"A",2016-09-27T17:00:00Z,0.1,82.76
"A",2016-09-27T18:00:00Z,0.34,79.98
"A",2016-09-27T19:00:00Z,NA,78.07
"A",2016-09-27T20:00:00Z,0.67,77.39
"A",2016-09-27T21:00:00Z,0.66,74.83
"A",2016-09-27T22:00:00Z,0.66,72.9
"A",2016-09-27T23:00:00Z,0.66,72.04
"A",2016-09-28T00:00:00Z,0.66,70.38
"A",2016-09-28T01:00:00Z,0.66,69.21
"A",2016-09-28T02:00:00Z,0.66,68.81
"A",2016-09-28T03:00:00Z,NA,67.08
"A",2016-09-28T04:00:00Z,0.66,68.78
"A",2016-09-28T05:00:00Z,0.66,69.65
"A",2016-09-28T06:00:00Z,0.48,66.62
"A",2016-09-28T07:00:00Z,0.11,69.92
"A",2016-09-28T08:00:00Z,0.07,76.76
"A",2016-09-28T09:00:00Z,0.08,81.42
"A",2016-09-28T10:00:00Z,NA,89.38
"A",2016-09-28T11:00:00Z,0.07,91.76
"A",2016-09-28T12:00:00Z,NA,92.96
"A",2016-09-28T13:00:00Z,0.07,90.19
"A",2016-09-28T14:00:00Z,NA,89.81
"A",2016-09-28T15:00:00Z,0.07,88.06
"A",2016-09-28T16:00:00Z,0.07,84.43
"A",2016-09-28T17:00:00Z,NA,80.59
"A",2016-09-28T18:00:00Z,0.32,78.47
"A",2016-09-28T19:00:00Z,0.67,76.15
"A",2016-09-28T20:00:00Z,0.67,74.45
"A",2016-09-28T21:00:00Z,0.67,72.97
"A",2016-09-28T22:00:00Z,0.67,71.48
"A",2016-09-28T23:00:00Z,0.67,69.8
"A",2016-09-29T00:00:00Z,0.67,69.99
"A",2016-09-29T01:00:00Z,0.67,68.98
"A",2016-09-29T02:00:00Z,0.67,68.13
